746639192516616193,,None,,RT @kardasiapat: Das ist doch eine sehr sinnvolle Lösung mit der alle Leben können!#Brexit #StopIslam #southside16 https://t.co/JdGokPIJFv
746638667171700736,,None,,RT @kardasiapat: Das ist doch eine sehr sinnvolle Lösung mit der alle Leben können!#Brexit #StopIslam #southside16 https://t.co/JdGokPIJFv
746638072780054528,,None,Hamburg,RT @kardasiapat: Das ist doch eine sehr sinnvolle Lösung mit der alle Leben können!#Brexit #StopIslam #southside16 https://t.co/JdGokPIJFv
746637461514764289,,None,Berlin Lichtenrade,RT @kardasiapat: Das ist doch eine sehr sinnvolle Lösung mit der alle Leben können!#Brexit #StopIslam #southside16 https://t.co/JdGokPIJFv
746637038057848832,,None,"Wattens, Österreich",RT @kardasiapat: Das ist doch eine sehr sinnvolle Lösung mit der alle Leben können!#Brexit #StopIslam #southside16 https://t.co/JdGokPIJFv
746636929928663040,,None,Meckenheim/Rheinland,RT @kardasiapat: Das ist doch eine sehr sinnvolle Lösung mit der alle Leben können!#Brexit #StopIslam #southside16 https://t.co/JdGokPIJFv
746635838365270016,,None,,RT @kardasiapat: Das ist doch eine sehr sinnvolle Lösung mit der alle Leben können!#Brexit #StopIslam #southside16 https://t.co/JdGokPIJFv
746635653711011840,,None,,RT @kardasiapat: Das ist doch eine sehr sinnvolle Lösung mit der alle Leben können!#Brexit #StopIslam #southside16 https://t.co/JdGokPIJFv
746634853576249344,,None,heinzsauren@gmail.com,RT @kardasiapat: Das ist doch eine sehr sinnvolle Lösung mit der alle Leben können!#Brexit #StopIslam #southside16 https://t.co/JdGokPIJFv
746634621836759040,,None,,RT @kardasiapat: Das ist doch eine sehr sinnvolle Lösung mit der alle Leben können!#Brexit #StopIslam #southside16 https://t.co/JdGokPIJFv
746634611107762176,,None,,RT @kardasiapat: Das ist doch eine sehr sinnvolle Lösung mit der alle Leben können!#Brexit #StopIslam #southside16 https://t.co/JdGokPIJFv
746634332954038272,,None,Germany,RT @kardasiapat: Das ist doch eine sehr sinnvolle Lösung mit der alle Leben können!#Brexit #StopIslam #southside16 https://t.co/JdGokPIJFv
746634188338700288,,None,Germany Berlin,Das ist doch eine sehr sinnvolle Lösung mit der alle Leben können!#Brexit #StopIslam #southside16 https://t.co/JdGokPIJFv
746614887003078656,,None,,"RT @bloxxter: Sechsfache Mutter getötet: Mordkomplott um ""Familienehre wiederherzustellen""? #stopislam #banislam #terror #Ramadan https://t…"
746608167296045056,,None,Berlin | Germany,"Sechsfache Mutter getötet: Mordkomplott um ""Familienehre wiederherzustellen""? #stopislam #banislam #terror #Ramadan https://t.co/TJL3s2i0FU"
746602613752356865,,None,,RT @hessenbursche: So wird der #islam uns auseinander dividieren. Lassen wir das nicht zu! #stopislam #sharia #scharia https://t.co/C8ZpsXy…
746601394052993028,,None,Hessen,So wird der #islam uns auseinander dividieren. Lassen wir das nicht zu! #stopislam #sharia #scharia https://t.co/C8ZpsXyWSI
746576737731911681,,None,Berlin,#PI: Rapefugees „aktiv“ in Berufsbildungswerk: Nördl. Landkreis Günzburg: Zu einer Vergewalti... https://t.co/eGU32SaaXq #NPD #DieRechte
746576183093977088,,None,Berlin,PI: Rapefugees „aktiv“ in Berufsbildungswerk: Nördl. Landkreis Günzburg: Zu einer Vergewaltigung zum… https://t.co/L6MI6CdLnS #Rapefugees
746497916383133697,,None,Germany Berlin,"Das hast Du treffend gesagt.Das wissen wir,die Politiker nicht.
#AfDwaehlen #StopIslam #Brexit https://t.co/nA0Qms9jNi"
746459541534052352,,None,Deutschland / Hannover,@hab_kein_nick Vielleicht ruft #Erdogan die #Türkei zum Dschihad auf :)) #Papst @_Murphyne #STOPislam
746448861128953856,,None,"Niedersachsen, Deutschland","@DavidB46 @ibikus31 @Patrick_Kunkel 
Wer ist denn sonst schuld???
Wer ungebremst Rapefugees in das Land läßt 👉 schlechtes Beispiel !!!!"
746448553783005185,,None,Deutschland,"RT @AndrewRoussak: Schrecklich...dafür aber Glühbirnen, normale Staubsauger, kein Ökostrom und Rapefugees. Vllcht gar net soo schlecht. htt…"
746445072669999105,,None,earth ,"RT @AndrewRoussak: Schrecklich...dafür aber Glühbirnen, normale Staubsauger, kein Ökostrom und Rapefugees. Vllcht gar net soo schlecht. htt…"
746440700376547328,,None,Karlsruhe,"JA zu Glühbirne, funktionirenden Staubsauger, NEIN zu Ökostrom, Rapefugees, Islamisierung, TR-Beitritt.Congrats UK! https://t.co/yrj6j9zav9"
746437169795993600,,None,Karlsruhe,"Schrecklich...dafür aber Glühbirnen, normale Staubsauger, kein Ökostrom und Rapefugees. Vllcht gar net soo schlecht. https://t.co/4XQR0F7h11"
746429549659906048,,None,,"RT @balleryna: Rot-Grün-Bremen geht iRL NICHT gg. arabischen Familienclan (+rapefugees), sondern gg.Mafia-GEGNER (#AfD, #BiW) vor!:( #Arabe…"
746428535267549184,,None,,"RT @kardasiapat: Merkel sollte den Bürgern jetzt zeigen das Sie eine knallharte Abschiebepraxis beginnt,das Sie die Grenzen mit Militär ver…"
746424945626980352,,None,Germany ,"@AlexBfromG @GuenterB_ 
Und jetzt natürlich nur mit einer Attrappe 'bewaffnet' war! Glauben die selbst was die veröffentlichen ?#stopislam"
746424719403008000,,None,,"RT @balleryna: Rot-Grün-Bremen geht iRL NICHT gg. arabischen Familienclan (+rapefugees), sondern gg.Mafia-GEGNER (#AfD, #BiW) vor!:( #Arabe…"
746423346573676544,,None,Deutschland,"Yep, Aber bitte nicht das islamische Streben nach weltweiter Expansion vergessen.
Sie wollen 🇩🇪 haben.
#stopislam 
 https://t.co/mnzgLvwpTv"
746421212939583488,,None,Germany,"RT @kardasiapat: Merkel sollte den Bürgern jetzt zeigen das Sie eine knallharte Abschiebepraxis beginnt,das Sie die Grenzen mit Militär ver…"
746415196483297280,,None,Attendorn,"Mann hat diese Tage stark das Gefühl, die Welt geht den Bach runter. Reign of the narrow minded. #RefugeeCrisis #Brexit #Trump #terror"
746411041551089664,,None,,RT @kardasiapat: Fakt ist das die Mehrheit der Briten mit dem #Brexit auch gegen die Ausländer und Asyl-Politik stimmten!#StopIslam
746407280501919744,,None,,RT @kardasiapat: Fakt ist das die Mehrheit der Briten mit dem #Brexit auch gegen die Ausländer und Asyl-Politik stimmten!#StopIslam
746406952545173505,,None,Retweets do not imply endorsement.,"RT @kardasiapat: Europa muss die Grenzen zur Türkei sichern,es muss auf See die Boote abfangen und zurück schleppen.Holt euch Hilfe aus Aus…"
746405083634667520,,None,Berlin-Москва-Киiв,RT @kardasiapat: Fakt ist das die Mehrheit der Briten mit dem #Brexit auch gegen die Ausländer und Asyl-Politik stimmten!#StopIslam
746404972842094592,,None,,RT @kardasiapat: Fakt ist das die Mehrheit der Briten mit dem #Brexit auch gegen die Ausländer und Asyl-Politik stimmten!#StopIslam
746404728720941056,,None,Black Forest Area /Germany,RT @kardasiapat: Fakt ist das die Mehrheit der Briten mit dem #Brexit auch gegen die Ausländer und Asyl-Politik stimmten!#StopIslam
746403832377257984,,None,Germany,"RT @kardasiapat: Merkel sollte den Bürgern jetzt zeigen das Sie eine knallharte Abschiebepraxis beginnt,das Sie die Grenzen mit Militär ver…"
746401807014952960,,None,,RT @kardasiapat: Fakt ist das die Mehrheit der Briten mit dem #Brexit auch gegen die Ausländer und Asyl-Politik stimmten!#StopIslam
746401790669819905,,None,,"RT @Postenfuehrer: Richtig nicht mal die Linken setzen sich für Obdachlose,arme Rentner u.Aufstocker ein - dafür aber für Krimigranten http…"
746401457256210432,,None,,RT @kardasiapat: Fakt ist das die Mehrheit der Briten mit dem #Brexit auch gegen die Ausländer und Asyl-Politik stimmten!#StopIslam
746401377786732544,,None,EU,RT @kardasiapat: Fakt ist das die Mehrheit der Briten mit dem #Brexit auch gegen die Ausländer und Asyl-Politik stimmten!#StopIslam
746401051503394816,,None,,RT @kardasiapat: Fakt ist das die Mehrheit der Briten mit dem #Brexit auch gegen die Ausländer und Asyl-Politik stimmten!#StopIslam
746400148767510528,,None,Wien,RT @kardasiapat: Fakt ist das die Mehrheit der Briten mit dem #Brexit auch gegen die Ausländer und Asyl-Politik stimmten!#StopIslam
746400027891867648,,None,Deutschland,RT @kardasiapat: Fakt ist das die Mehrheit der Briten mit dem #Brexit auch gegen die Ausländer und Asyl-Politik stimmten!#StopIslam
746399992798134272,,None,Deutschland,"Richtig nicht mal die Linken setzen sich für Obdachlose,arme Rentner u.Aufstocker ein - dafür aber für Krimigranten https://t.co/q7ynZfo6q1"
746399818776477696,,None,,"RT @kardasiapat: Europa muss die Grenzen zur Türkei sichern,es muss auf See die Boote abfangen und zurück schleppen.Holt euch Hilfe aus Aus…"
746399558905765888,,None,,"RT @kardasiapat: Europa muss die Grenzen zur Türkei sichern,es muss auf See die Boote abfangen und zurück schleppen.Holt euch Hilfe aus Aus…"
746398212374794240,,None,,RT @kardasiapat: Fakt ist das die Mehrheit der Briten mit dem #Brexit auch gegen die Ausländer und Asyl-Politik stimmten!#StopIslam
746397918249291778,,None,Germany Berlin,Fakt ist das die Mehrheit der Briten mit dem #Brexit auch gegen die Ausländer und Asyl-Politik stimmten!#StopIslam
746395425716969472,,None,"Freital, Deutschland","Von einen funkzionierenden Staat erwarte ich regelmäsig Markenturnschuhe und 24h Turnhallenzugang!!!18!

#Pegida #Merkel #AfD #Krimigranten"
746395279700725760,,None,,"RT @kardasiapat: Merkel:Großer Einschnitt für die EU! 
Ich:Nö,großer Einschnitt für #Merkel und ihre alternativlose #Flüchtlingspolitik!#St…"
746393666793672704,,None,"Hamburg, Deutschland","RT @kardasiapat: Europa muss die Grenzen zur Türkei sichern,es muss auf See die Boote abfangen und zurück schleppen.Holt euch Hilfe aus Aus…"
746393205873250308,,None,Berlin - New York,"RT @kardasiapat: Europa muss die Grenzen zur Türkei sichern,es muss auf See die Boote abfangen und zurück schleppen.Holt euch Hilfe aus Aus…"
746393090550829057,,None,,"RT @kardasiapat: Europa muss die Grenzen zur Türkei sichern,es muss auf See die Boote abfangen und zurück schleppen.Holt euch Hilfe aus Aus…"
746393015380508672,,None,Absurdistan,"RT @kardasiapat: Europa muss die Grenzen zur Türkei sichern,es muss auf See die Boote abfangen und zurück schleppen.Holt euch Hilfe aus Aus…"
746390182773981185,,None,México ,RT @kardasiapat: Österreichischer Verteidigungsminister schlägt vor #Asyl in Europa nicht mehr beantragen!#StopAsyl #StopIslam #Brexit
746390102125993984,,None,Hannover,RT @kardasiapat: Österreichischer Verteidigungsminister schlägt vor #Asyl in Europa nicht mehr beantragen!#StopAsyl #StopIslam #Brexit
746387964368916480,,None,"Baden-Württemberg, Deutschland","RT @kardasiapat: Merkel sollte den Bürgern jetzt zeigen das Sie eine knallharte Abschiebepraxis beginnt,das Sie die Grenzen mit Militär ver…"
746386015552741376,,None,,RT @patriot_GER: #rapefugees: Ob er sein Fluchtfahrrad von der Caritas bekommen hat? https://t.co/TtboDzWuS8
746383861173592064,,None,"53.551103, 10.000653","RT @JoeMontana99: Ob #Merkel auch nur ansatzweise bewusst ist, wie groß ihr Anteil am #Brexit ist?
#Krimigranten #Asylchaos"
746378006717997056,,None,,RT @kardasiapat: Österreichischer Verteidigungsminister schlägt vor #Asyl in Europa nicht mehr beantragen!#StopAsyl #StopIslam #Brexit
746377525459320832,,None,Nordrhein-Westfalen,"RT @GegenFaschismus: @ntvde Rapefugees, Pegida-Hools, Linksfaschos... Schade, ich werde Köln immer als früher mal angenehme Stadt in Erinne…"
746377493041414144,,None,,RT @kardasiapat: Österreichischer Verteidigungsminister schlägt vor #Asyl in Europa nicht mehr beantragen!#StopAsyl #StopIslam #Brexit
746377492655673344,,None,Nordrhein-Westfalen,"@ntvde Rapefugees, Pegida-Hools, Linksfaschos... Schade, ich werde Köln immer als früher mal angenehme Stadt in Erinnerung behalten."
746377039146528768,,None,,RT @kardasiapat: Österreichischer Verteidigungsminister schlägt vor #Asyl in Europa nicht mehr beantragen!#StopAsyl #StopIslam #Brexit
746375733552029696,,None,,"RT @kardasiapat: Merkel:Großer Einschnitt für die EU! 
Ich:Nö,großer Einschnitt für #Merkel und ihre alternativlose #Flüchtlingspolitik!#St…"
746374718085791744,,None,,"RT @kardasiapat: Europa muss die Grenzen zur Türkei sichern,es muss auf See die Boote abfangen und zurück schleppen.Holt euch Hilfe aus Aus…"
746373681929199617,,None,Deutschland,RT @kardasiapat: Österreichischer Verteidigungsminister schlägt vor #Asyl in Europa nicht mehr beantragen!#StopAsyl #StopIslam #Brexit
746370207313182720,,None,"Dessau-Roßlau, Germany",Beredtes Schweigen – Bürgerversammlung ohne substantielle Antworten https://t.co/LWINwP1E6p #dessau #rosslau #krimigranten #einzelfall
746369771734732800,,None,,RT @kardasiapat: Österreichischer Verteidigungsminister schlägt vor #Asyl in Europa nicht mehr beantragen!#StopAsyl #StopIslam #Brexit
746369346230956032,,None,Germany Berlin,Österreichischer Verteidigungsminister schlägt vor #Asyl in Europa nicht mehr beantragen!#StopAsyl #StopIslam #Brexit
746368122735689728,,None,Germany Berlin,"Merkel sollte den Bürgern jetzt zeigen das Sie eine knallharte Abschiebepraxis beginnt,das Sie die Grenzen mit Militär verteidigt!#StopIslam"
746367543120642048,,None,Here and there,"RT @kardasiapat: Merkel:Großer Einschnitt für die EU! 
Ich:Nö,großer Einschnitt für #Merkel und ihre alternativlose #Flüchtlingspolitik!#St…"
746367340422520832,,None,,"RT @kardasiapat: Merkel:Großer Einschnitt für die EU! 
Ich:Nö,großer Einschnitt für #Merkel und ihre alternativlose #Flüchtlingspolitik!#St…"
746366137483542532,,None,,"RT @kardasiapat: Merkel:Großer Einschnitt für die EU! 
Ich:Nö,großer Einschnitt für #Merkel und ihre alternativlose #Flüchtlingspolitik!#St…"
746365745655848960,,None,,"RT @kardasiapat: Merkel:Großer Einschnitt für die EU! 
Ich:Nö,großer Einschnitt für #Merkel und ihre alternativlose #Flüchtlingspolitik!#St…"
746365119819620352,,None,Germany Berlin,"Merkel:Großer Einschnitt für die EU! 
Ich:Nö,großer Einschnitt für #Merkel und ihre alternativlose #Flüchtlingspolitik!#StopIslam"
746364944518635520,,None,,"RT @kardasiapat: Europa muss die Grenzen zur Türkei sichern,es muss auf See die Boote abfangen und zurück schleppen.Holt euch Hilfe aus Aus…"
746364343374209024,,None,Schleswig-Flensburg,"@WildEastBerlin stimmt, für bessere, zeitgemäße Ausrüstung is kein Geld da... Krimigranten haben auch da Vorrang ..."
746364307496181760,,None,"Bayern, Deutschland","RT @kardasiapat: Europa muss die Grenzen zur Türkei sichern,es muss auf See die Boote abfangen und zurück schleppen.Holt euch Hilfe aus Aus…"
746360683953029120,,None,Berlin/ Germany,"RT @kardasiapat: Europa muss die Grenzen zur Türkei sichern,es muss auf See die Boote abfangen und zurück schleppen.Holt euch Hilfe aus Aus…"
746360484069281793,,None,Germany Berlin,"RT @kardasiapat: Europa muss die Grenzen zur Türkei sichern,es muss auf See die Boote abfangen und zurück schleppen.Holt euch Hilfe aus Aus…"
746348873724084224,,None,,"RT @JoeMontana99: Ob #Merkel auch nur ansatzweise bewusst ist, wie groß ihr Anteil am #Brexit ist?
#Krimigranten #Asylchaos"
746348866505740288,,None,Deutschland,RT @kardasiapat: Merkel's sog.Werte zählen jetzt nicht mehr für Großbritannien! Deutschland muss seine Grenzen schützen. #GoMerkel #StopIsl…
746348512036675585,,None,Deutschland Berlin,"RT @JoeMontana99: Ob #Merkel auch nur ansatzweise bewusst ist, wie groß ihr Anteil am #Brexit ist?
#Krimigranten #Asylchaos"
746343027954843649,,None,Berlin,"RT @kardasiapat: Europa muss die Grenzen zur Türkei sichern,es muss auf See die Boote abfangen und zurück schleppen.Holt euch Hilfe aus Aus…"
746342511556210688,,None,Germany Berlin,"Europa muss die Grenzen zur Türkei sichern,es muss auf See die Boote abfangen und zurück schleppen.Holt euch Hilfe aus Australien!#StopIslam"
746341459993964544,,None,Germany Berlin,Flüchtlingskrise hätte es so nicht gegeben hätte man sofort reagiert und alle Grenzen geschlossen.#StopAsyl #StopIslam
746340357084954625,,None,Germany Berlin,"Den endgültigen Anfang vom Ende der EU hat Frau Merkel,mit der Politik der offenen Grenzen eingeläutet!#StopIslam #Brexit"
746339463991812096,,None,Retweets do not imply endorsement.,"RT @JoeMontana99: Ob #Merkel auch nur ansatzweise bewusst ist, wie groß ihr Anteil am #Brexit ist?
#Krimigranten #Asylchaos"
746339344588410880,,None,Duisburg,"RT @JoeMontana99: Ob #Merkel auch nur ansatzweise bewusst ist, wie groß ihr Anteil am #Brexit ist?
#Krimigranten #Asylchaos"
746337795980009472,,None,Mückenbach,"RT @JoeMontana99: Ob #Merkel auch nur ansatzweise bewusst ist, wie groß ihr Anteil am #Brexit ist?
#Krimigranten #Asylchaos"
746335647225483264,,None,,"RT @JoeMontana99: Ob #Merkel auch nur ansatzweise bewusst ist, wie groß ihr Anteil am #Brexit ist?
#Krimigranten #Asylchaos"
746325273533100034,,None,Hoenn Region,"RT @JoeMontana99: Ob #Merkel auch nur ansatzweise bewusst ist, wie groß ihr Anteil am #Brexit ist?
#Krimigranten #Asylchaos"
746323766892953600,,None,Köln,"#rapefugees &amp; #summeroflove, was? Gutmenschen fahren drauf ab. https://t.co/9GP5YG0tpS"
746321777492692992,,None,Germany,RT @CH2CH2CH2CH2CH2: Die Wut auf die Politiker die uns für dumm verkaufen #StopIslam #Islamisierung #asylkaos  https://t.co/PUkgZxog0W http…
746315892531863552,,None,,"RT @JoeMontana99: Ob #Merkel auch nur ansatzweise bewusst ist, wie groß ihr Anteil am #Brexit ist?
#Krimigranten #Asylchaos"
746315547890049025,,None,Berlin,"Ob #Merkel auch nur ansatzweise bewusst ist, wie groß ihr Anteil am #Brexit ist?
#Krimigranten #Asylchaos"
746308509415911424,,None,Köln,#rapefugees: Ob er sein Fluchtfahrrad von der Caritas bekommen hat? https://t.co/TtboDzWuS8
746295623616438273,,None,,RT @CH2CH2CH2CH2CH2: Die Wut auf die Politiker die uns für dumm verkaufen #StopIslam #Islamisierung #asylkaos  https://t.co/PUkgZxog0W http…
746291671718035457,,None,,RT @patriot_GER: #rapefugees: Vergewaltigung eines jugendlichen Afghanen wird erst durch #AfD-Anfrage bekannt. https://t.co/Jz7dkpUJf3
746281604205715456,,None,,RT @bloxxter: Den Berliner Imam wird diese Geste freuen. #StopIslam #BanIslam #vivalamannschaft https://t.co/wJJ1xqNUGG
746281190236225536,,None,❤Germany❤,RT @bloxxter: Den Berliner Imam wird diese Geste freuen. #StopIslam #BanIslam #vivalamannschaft https://t.co/wJJ1xqNUGG
746280665054912512,,None,Deutschland,Asylpolitik wurde soeben publiziert! https://t.co/Vn2JFBfi61 Vielen Dank an @langemarck @BorderlineEurop @SenGesSoz #refugeecrisis #brexit
746278907683438592,,None,Darkgermany,RT @bloxxter: Den Berliner Imam wird diese Geste freuen. #StopIslam #BanIslam #vivalamannschaft https://t.co/wJJ1xqNUGG
746278495270076416,,None,,RT @patriot_GER: #rapefugees: Vergewaltigung eines jugendlichen Afghanen wird erst durch #AfD-Anfrage bekannt. https://t.co/Jz7dkpUJf3
746278095833948162,,None,Berlin | Germany,Den Berliner Imam wird diese Geste freuen. #StopIslam #BanIslam #vivalamannschaft https://t.co/wJJ1xqNUGG
746277710654242816,,None,,"RT @bloxxter: Na, wer verascht uns hier wieder? #Viernheim #Terror #StopIslam #BanIslam @BILD @focusonline https://t.co/gNliCIFoy5"
746275889864912896,,None,Beide hier,RT @patriot_GER: #rapefugees: Vergewaltigung eines jugendlichen Afghanen wird erst durch #AfD-Anfrage bekannt. https://t.co/Jz7dkpUJf3
746275282500395008,,None,,RT @patriot_GER: #rapefugees: Vergewaltigung eines jugendlichen Afghanen wird erst durch #AfD-Anfrage bekannt. https://t.co/Jz7dkpUJf3
746271308284108800,,None,"Berlin, Deutschland",RT @patriot_GER: #rapefugees: Vergewaltigung eines jugendlichen Afghanen wird erst durch #AfD-Anfrage bekannt. https://t.co/Jz7dkpUJf3
746270007210934272,,None,Heidelberg,@sternde Tja der #Brexit ist ein verschulden der #Rapefugees und weil frau ferkel nichts unternimmt. Und andere müssen dafür leiden.
746269656743182337,,None,Heidelberg,@ntvde Auch wieder etwas das auf die kappe der #Rapefugees geht. Und wir dürfen es alle nun ausbaden. Danke frau ferkel.
746264967112957952,,None,Norddeutschland,RT @patriot_GER: #rapefugees: Vergewaltigung eines jugendlichen Afghanen wird erst durch #AfD-Anfrage bekannt. https://t.co/Jz7dkpUJf3
746262815690919936,,None,"Kiel, Heidelberg, Pisa",RT @patriot_GER: #rapefugees: Vergewaltigung eines jugendlichen Afghanen wird erst durch #AfD-Anfrage bekannt. https://t.co/Jz7dkpUJf3
746262379705540608,,None,Groß - Absurdistan,RT @patriot_GER: #rapefugees: Vergewaltigung eines jugendlichen Afghanen wird erst durch #AfD-Anfrage bekannt. https://t.co/Jz7dkpUJf3
746262168828534786,,None,Nordrhein-Westfalen,RT @CH2CH2CH2CH2CH2: Wie lange wollt ihr uns das Märchen vom verwirrten Einzeltäter verkaufen? #StopIslam #Islam  https://t.co/LnVR7PnwML h…
746258292159221760,,None,,RT @CH2CH2CH2CH2CH2: Sie wollen uns das nationale Gefühl austreiben und verbieten! Jetzt bekommen die überhebliche Politiker die Quittung👍…
746257553252884480,,None,"Niedersachsen, Deutschland",RT @CH2CH2CH2CH2CH2: Sie wollen uns das nationale Gefühl austreiben und verbieten! Jetzt bekommen die überhebliche Politiker die Quittung👍…
746254020507996160,,None,Überall,RT @CH2CH2CH2CH2CH2: Sie wollen uns das nationale Gefühl austreiben und verbieten! Jetzt bekommen die überhebliche Politiker die Quittung👍…
746252617324634116,,None,Hessen,RT @CH2CH2CH2CH2CH2: Sie wollen uns das nationale Gefühl austreiben und verbieten! Jetzt bekommen die überhebliche Politiker die Quittung👍…
746251935989149696,,None,zur Zeit in Oagadougu,RT @CH2CH2CH2CH2CH2: Sie wollen uns das nationale Gefühl austreiben und verbieten! Jetzt bekommen die überhebliche Politiker die Quittung👍…
746251356466483200,,None,,RT @CH2CH2CH2CH2CH2: Sie wollen uns das nationale Gefühl austreiben und verbieten! Jetzt bekommen die überhebliche Politiker die Quittung👍…
746244948522049536,,None,Germany Berlin,RT @patriot_GER: #rapefugees: Vergewaltigung eines jugendlichen Afghanen wird erst durch #AfD-Anfrage bekannt. https://t.co/Jz7dkpUJf3
746244085896318980,,None,❤Germany❤,RT @patriot_GER: #rapefugees: Vergewaltigung eines jugendlichen Afghanen wird erst durch #AfD-Anfrage bekannt. https://t.co/Jz7dkpUJf3
746243073580109824,,None,,RT @patriot_GER: #rapefugees: Vergewaltigung eines jugendlichen Afghanen wird erst durch #AfD-Anfrage bekannt. https://t.co/Jz7dkpUJf3
746239818762354688,,None,Deutschland,RT @CH2CH2CH2CH2CH2: Die Wut auf die Politiker die uns für dumm verkaufen #StopIslam #Islamisierung #asylkaos  https://t.co/PUkgZxog0W http…
746239320110039040,,None,"Limburg, Nederland",Sie wollen uns das nationale Gefühl austreiben und verbieten! Jetzt bekommen die überhebliche Politiker die Quittung👍 #Brexit #StopIslam
746237369079238656,,None,Köln,#rapefugees: Vergewaltigung eines jugendlichen Afghanen wird erst durch #AfD-Anfrage bekannt. https://t.co/Jz7dkpUJf3
746234401185378304,,None,,RT @CH2CH2CH2CH2CH2: Die Wut auf die Politiker die uns für dumm verkaufen #StopIslam #Islamisierung #asylkaos  https://t.co/PUkgZxog0W http…
746233586341150720,,None,Here and there,RT @CH2CH2CH2CH2CH2: Die Wut auf die Politiker die uns für dumm verkaufen #StopIslam #Islamisierung #asylkaos  https://t.co/PUkgZxog0W http…
746233237643497474,,None,"Limburg, Nederland",Die Wut auf die Politiker die uns für dumm verkaufen #StopIslam #Islamisierung #asylkaos  https://t.co/PUkgZxog0W https://t.co/57LRq00g89
746222839292796929,,None,,RT @kardasiapat: Merkel's sog.Werte zählen jetzt nicht mehr für Großbritannien! Deutschland muss seine Grenzen schützen. #GoMerkel #StopIsl…
746222830656774145,,None,,RT @kardasiapat: Australien kann nur unser Vorbild sein in der Flüchtlingskrise! #StopIslam
746222812914802689,,None,❤Germany❤,RT @kardasiapat: Merkel's sog.Werte zählen jetzt nicht mehr für Großbritannien! Deutschland muss seine Grenzen schützen. #GoMerkel #StopIsl…
746220053159256064,,None,Germany Berlin,Australien kann nur unser Vorbild sein in der Flüchtlingskrise! #StopIslam
746217841481785344,,None,Germany Berlin,Merkel's sog.Werte zählen jetzt nicht mehr für Großbritannien! Deutschland muss seine Grenzen schützen. #GoMerkel #StopIslam
746212628612079619,,None,"Mainz, Deutschland","Die #ZDF vorzeige #Migranten #Hayali und #Sirin weinen gleich weil sie merken ihre Vorstellung von #EU ist nicht die der Bürger,#Stopislam"
746203489269751808,,None,Berlin | Germany,"Na, wer verascht uns hier wieder? #Viernheim #Terror #StopIslam #BanIslam @BILD @focusonline https://t.co/gNliCIFoy5"
746194942985265153,,None,"Limburg, Nederland",Wie lange wollt ihr uns das Märchen vom verwirrten Einzeltäter verkaufen? #StopIslam #Islam  https://t.co/LnVR7PnwML https://t.co/WsQc3q59XC
746165073501167616,,None,,"RT @kardasiapat: Am Sonntag, 26.6.16 wird Sie gegründet! #StopIslam #StopEinbürgerung von #Türken https://t.co/9yWlPQdqVT"
746162601776685056,,None,,RT @hessenbursche: Kein Alkohol in der Öffentlichkeit. Keine Silvesterfeier am Dom in Köln. Hat alles nichts mit #islam zu tun. #schonklar…
746115240941723649,,None,,RT @hessenbursche: Kein Alkohol in der Öffentlichkeit. Keine Silvesterfeier am Dom in Köln. Hat alles nichts mit #islam zu tun. #schonklar…
746107399996579846,,None,Germany Berlin,"Am Sonntag, 26.6.16 wird Sie gegründet! #StopIslam #StopEinbürgerung von #Türken https://t.co/9yWlPQdqVT"
746107006776446976,,None,Germany Berlin,Handschlag verweigert I Darf ein #Imam das? https://t.co/PR8ZH7j1RN Lebt seit 15 Jahren in Deutschland und spricht kaum Deutsch!#StopIslam
746106497088774145,,None,Blödland,RT @hessenbursche: Kein Alkohol in der Öffentlichkeit. Keine Silvesterfeier am Dom in Köln. Hat alles nichts mit #islam zu tun. #schonklar…
746102159670919168,,None,Hessen,Kein Alkohol in der Öffentlichkeit. Keine Silvesterfeier am Dom in Köln. Hat alles nichts mit #islam zu tun. #schonklar #stopislam
746088760882925568,,None,"Мамоново, Россия",RT @CH2CH2CH2CH2CH2: Echte Fakten? Wer soll die liefern 😳 #Meinungsdiktatur #mainstream #DDR2.0 #Stasimethoden  #StopIslam  https://t.co/5u…
746086132975308800,,None,"Limburg, Nederland",Echte Fakten? Wer soll die liefern 😳 #Meinungsdiktatur #mainstream #DDR2.0 #Stasimethoden  #StopIslam  https://t.co/5uPEWKXA1O
746080290582503424,,None,,RT @CH2CH2CH2CH2CH2: Es hat alles nichts mit nichts zu tun oder😳 #StopIslam #Islamisierung #nichtmeinekanzlerin  https://t.co/OBlfdWtcQ9 ht…
746077811572674561,,None,,"RT @Freezing_cube: #Vierheim 
War bis eben arbeiten,Störung behoben,Kunde glücklich.Was man so alles verpasst wenn Geld verdient werden mus…"
746075661488492544,,None,Germany ,"#Vierheim 
War bis eben arbeiten,Störung behoben,Kunde glücklich.Was man so alles verpasst wenn Geld verdient werden muss. #stopislam"
746074797591900160,,None,"München, Bayern",RT @CH2CH2CH2CH2CH2: Ich gründe jetzt eine Religion d mir verbietet Steuer zu zahlen😂 #StopIslam #Islamisierung  https://t.co/nUM88toN90 ht…
746067131893223424,,None,,"RT @Saxoniagerd: #Krimigranten und #Rapefugees wüten in Deutschland! #StoppRefugees #Refugeesnotwelcome#Grenzendicht
https://t.co/RAvDNeWt7E"
